Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,Eat1,Eat2,Eat3,Gho1,Gho2,Had1,Htb1,Iagi,Iatt,Idef,Ihid,Iint,Isib,Istr,Isx1,Ncl1,Ncl3,Ncl4,Ncl5,Ncl6,Neg1,Neg2,Neg3,Neg4,Neg5,Neg6,Neu1,Neu3,Neu4,Nso1,Nso3,Owk1,Owk2,Owk3,Owk4,Ply1,Ply2,Ply3,Ply4,Ply5,Prg1,Prg3,Prg4,Prg5,Uls1,Uls2,Uls3,Uls4,Uls5,Ulsu,Usl1,aani,aare,aart,abpx,abpy,abuf,acap,acat,acdn,achd,adur,aeat,aefl,aefs,ahdu,aher,ahky,aite,alev,alsk,amat,amcs,amsp,anam,ansf,aord,aorf,aoro,arac,aran,arar,areq,aret,arhk,arlv,arpx,arpy,arqa,arut,asat,ata0,atar,atat,atp1,aub1,aubx,auby,bsk1,bsk2,bsk3,fak1,fak2,fak3,fak5
AQIL,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,2,1,,,,,,,,,,,,"""F""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 83""","""6""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,2,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIM,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,0,1,,,,,,,,,,,,"""U""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 83""","""7""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,0,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIN,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,0,0,,,,,,,,,,,,"""""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 83""","""8""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,0,0,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
ABIO,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefire"", [2]=""faeriefire"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""英雄主动技能模板 84""","""1""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIO,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIP,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireoff"", [2]=""faeriefireoff"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,2,,,"""""",,,,"""""",,,,0,"""W""",,2,,,,,"""英雄主动技能模板 84""","""2""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIP,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""2""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIQ,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireon"", [2]=""faeriefireon"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,2,,,"""""",,,,"""""",,,,0,"""E""",,2,,,,,"""英雄主动技能模板 84""","""3""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIQ,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""3""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIR,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fanofknives"", [2]=""fanofknives"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,2,,,"""""",,,,"""""",,,,0,"""R""",,2,,,,,"""英雄主动技能模板 84""","""4""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIR,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""4""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIS,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""farsight"", [2]=""farsight"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,1,,,"""""",,,,"""""",,,,0,"""D""",,2,,,,,"""英雄主动技能模板 84""","""5""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIS,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""5""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIT,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fingerofdeath"", [2]=""fingerofdeath"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,1,,,"""""",,,,"""""",,,,0,"""F""",,2,,,,,"""英雄主动技能模板 84""","""6""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIT,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""6""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIU,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""firebolt"", [2]=""firebolt"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,1,,,"""""",,,,"""""",,,,0,"""U""",,2,,,,,"""英雄主动技能模板 84""","""7""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIU,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""7""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIV,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamestrike"", [2]=""flamestrike"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""英雄主动技能模板 84""","""8""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIV,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 84""","""8""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AQIO,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,0,2,,,,,,,,,,,,"""Q""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""1""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,0,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIP,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,1,2,,,,,,,,,,,,"""W""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""2""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,1,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIQ,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,2,2,,,,,,,,,,,,"""E""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""3""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,2,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIR,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,3,2,,,,,,,,,,,,"""R""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""4""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,3,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIS,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,1,1,,,,,,,,,,,,"""D""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""5""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,1,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIT,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,2,1,,,,,,,,,,,,"""F""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""6""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,2,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIU,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,0,1,,,,,,,,,,,,"""U""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""7""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,0,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIV,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,0,0,,,,,,,,,,,,"""""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 84""","""8""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,0,0,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
ABIW,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefire"", [2]=""faeriefire"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""英雄主动技能模板 85""","""1""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIW,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIX,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireoff"", [2]=""faeriefireoff"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,2,,,"""""",,,,"""""",,,,0,"""W""",,2,,,,,"""英雄主动技能模板 85""","""2""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIX,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""2""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIY,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireon"", [2]=""faeriefireon"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,2,,,"""""",,,,"""""",,,,0,"""E""",,2,,,,,"""英雄主动技能模板 85""","""3""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIY,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""3""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABIZ,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fanofknives"", [2]=""fanofknives"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,2,,,"""""",,,,"""""",,,,0,"""R""",,2,,,,,"""英雄主动技能模板 85""","""4""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACIZ,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""4""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABJ0,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""farsight"", [2]=""farsight"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,1,,,"""""",,,,"""""",,,,0,"""D""",,2,,,,,"""英雄主动技能模板 85""","""5""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACJ0,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""5""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABJ1,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fingerofdeath"", [2]=""fingerofdeath"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,1,,,"""""",,,,"""""",,,,0,"""F""",,2,,,,,"""英雄主动技能模板 85""","""6""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACJ1,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""6""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABJ2,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""firebolt"", [2]=""firebolt"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,1,,,"""""",,,,"""""",,,,0,"""U""",,2,,,,,"""英雄主动技能模板 85""","""7""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACJ2,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""7""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
ABJ3,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamestrike"", [2]=""flamestrike"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""英雄主动技能模板 85""","""8""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]="" "", [2]="" "", }",,,,,,,,,
ACJ3,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,"""英雄被动技能模板 85""","""8""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AQIW,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,0,2,,,,,,,,,,,,"""Q""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 85""","""1""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,0,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIX,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,1,2,,,,,,,,,,,,"""W""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 85""","""2""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,1,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIY,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,2,2,,,,,,,,,,,,"""E""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 85""","""3""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,2,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQIZ,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,3,2,,,,,,,,,,,,"""R""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 85""","""4""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,3,2,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQJ0,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,1,1,,,,,,,,,,,,"""D""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 85""","""5""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,1,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQJ1,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,2,1,,,,,,,,,,,,"""F""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 85""","""6""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,2,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
AQJ2,Afak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }",,0,1,,,,,,,,,,,,"""U""",,2,,"""""","{ [1]=0, [2]=0, }",0,"""英雄法球技能模板 85""","""7""","""flamingattacktarg""","""unflamingattack""","""flamingattack""","""""","{ [1]=600.0000, [2]=600.0000, }",,,,,2,,,,,,,,,,,0,1,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0.0000, [2]=0.0000, }"
